  freq    |   ref    |    od    |   lock   
 2900.233 |  1.19765 | -0.07341 | -0.10976
 2901.050 |  1.19808 | -0.07557 | -0.11382
 2901.867 |  1.19765 | -0.10933 | -0.10976
 2902.684 |  1.19799 | -0.10753 | -0.10163
 2903.501 |  1.19817 |  0.03913 | -0.10163
 2904.317 |  1.19787 |  0.06069 | -0.09756
 2905.134 |  1.19859 |  0.16062 | -0.10569
 2905.951 |  1.19823 |  0.18417 | -0.10976
 2906.768 |  1.19768 |  0.03391 | -0.12195
 2907.585 |  1.19798 |  0.07657 | -0.11382
 2908.401 |  1.19788 |  0.02772 | -0.10976
 2909.218 |  1.19844 |  0.00126 | -0.10163
 2910.035 |  1.19801 | -0.01926 | -0.10163
 2910.852 |  1.19862 | -0.05690 | -0.10163
 2911.669 |  1.19809 | -0.01356 | -0.09756
 2912.485 |  1.19802 | -0.02287 | -0.09756
 2913.302 |  1.19762 | -0.00716 | -0.08943
 2914.119 |  1.19748 | -0.07177 | -0.07724
 2914.936 |  1.19794 | -0.04025 | -0.07724
 2915.753 |  1.19724 | -0.09629 | -0.06911
 2916.569 |  1.19793 | -0.08056 | -0.04065
 2917.386 |  1.19712 | -0.11091 | -0.02846
 2918.203 |  1.19701 | -0.12677 | -0.01626
